Seed,Fluted,Hibrid,Vampire
4189926169,0,0,0
2350269431,0,0,300000
1397200412,0,0,0
2091877986,0,0,49
2044826964,0,0,236
785416429,0,0,0
3952061068,0,0,300000
4152091868,0,0,330000
446641175,0,0,0
1607587533,0,0,3
4286296849,0,0,330000
4194794124,0,0,330000
2409765419,0,0,300000
733067891,0,0,300000
1968591718,0,0,330000
949021297,0,0,76
967753592,0,0,248788
590839478,0,0,0
1311330056,0,0,0
2327893331,0,0,330000
4139839510,0,0,0
2014557566,0,0,0
2314114933,0,0,256986
1430249923,0,0,330000
4189926169,0,0,0
2350269431,0,0,300000
1397200412,0,0,0
2091877986,0,0,50
2044826964,0,0,234
785416429,0,0,0
3952061068,0,0,300000
4152091868,0,0,330000
446641175,0,0,0
1607587533,0,0,3
4286296849,0,0,300000
4194794124,1,0,330000
2409765419,0,0,300000
733067891,0,0,300000
1968591718,0,0,300000
949021297,0,0,79
967753592,0,0,98877
590839478,0,0,0
1311330056,0,0,0
2327893331,0,0,330000
4139839510,0,0,0
2014557566,0,0,0
2314114933,0,0,254664
1430249923,0,0,300000
529692874,0,0,300000
